timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732356064933,1,Debug Sampler,200,OK,Thread Group 1-10,text,true,,588,0,9,9,null,0,0,0
1732356064514,420,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2403,1062,9,9,null,0,1,0
1732356064514,420,EnterDetails,200,OK,Thread Group 1-7,text,true,,2403,1062,9,9,https://blazedemo.com/confirmation.php,419,0,0
1732356064546,388,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2436,1062,9,9,null,0,2,0
1732356064547,388,EnterDetails,200,OK,Thread Group 1-6,text,true,,2436,1062,9,9,https://blazedemo.com/confirmation.php,387,0,0
1732356064936,0,Debug Sampler,200,OK,Thread Group 1-7,text,true,,586,0,9,9,null,0,0,0
1732356064937,1,Debug Sampler,200,OK,Thread Group 1-6,text,true,,589,0,8,8,null,0,0,0
1732356064556,408,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2286,1062,6,6,null,0,1,0
1732356064556,408,EnterDetails,200,OK,Thread Group 1-8,text,true,,2286,1062,6,6,https://blazedemo.com/confirmation.php,405,0,0
1732356064966,0,Debug Sampler,200,OK,Thread Group 1-8,text,true,,589,0,6,6,null,0,0,0
1732356064564,409,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2326,1062,5,5,null,0,0,0
1732356064564,409,EnterDetails,200,OK,Thread Group 1-1,text,true,,2326,1062,5,5,https://blazedemo.com/confirmation.php,408,0,0
1732356064974,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,587,0,5,5,null,0,0,0
1732356064566,409,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2261,1062,5,5,null,0,1,0
1732356064566,409,EnterDetails,200,OK,Thread Group 1-9,text,true,,2261,1062,5,5,https://blazedemo.com/confirmation.php,406,0,0
1732356064977,1,Debug Sampler,200,OK,Thread Group 1-9,text,true,,589,0,4,4,null,0,0,0
1732356059886,585,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2349,689,3,3,null,0,5021,0
1732356064907,585,Homepage,200,OK,Thread Group 1-3,text,true,,2349,689,3,3,https://blazedemo.com/,570,0,0
1732356059821,616,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2308,689,3,3,null,0,5067,0
1732356064887,616,Homepage,200,OK,Thread Group 1-4,text,true,,2308,689,3,3,https://blazedemo.com/,615,0,0
1732356059891,566,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2399,689,3,3,null,0,5049,0
1732356064939,566,Homepage,200,OK,Thread Group 1-2,text,true,,2399,689,3,3,https://blazedemo.com/,563,0,0
1732356065493,567,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2418,873,3,3,null,0,1,0
1732356065493,567,SearchFlights,200,OK,Thread Group 1-3,text,true,,2418,873,3,3,https://blazedemo.com/reserve.php,564,0,0
1732356065506,573,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2327,878,3,3,null,0,2,0
1732356065507,573,SearchFlights,200,OK,Thread Group 1-2,text,true,,2327,878,3,3,https://blazedemo.com/reserve.php,569,0,0
1732356065504,602,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2419,875,3,3,null,0,2,0
1732356065505,602,SearchFlights,200,OK,Thread Group 1-4,text,true,,2419,875,3,3,https://blazedemo.com/reserve.php,601,0,0
1732356066061,404,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2688,928,3,3,null,0,0,0
1732356066061,404,PurchaseFlight,200,OK,Thread Group 1-3,text,true,,2688,928,3,3,https://blazedemo.com/purchase.php,400,0,0
1732356066081,392,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2548,928,3,3,null,0,0,0
1732356066081,392,PurchaseFlight,200,OK,Thread Group 1-2,text,true,,2548,928,3,3,https://blazedemo.com/purchase.php,389,0,0
1732356066108,387,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2646,928,3,3,null,0,0,0
1732356066108,387,PurchaseFlight,200,OK,Thread Group 1-4,text,true,,2646,928,3,3,https://blazedemo.com/purchase.php,385,0,0
1732356066465,394,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2309,1062,3,3,null,0,1,0
1732356066466,394,EnterDetails,200,OK,Thread Group 1-3,text,true,,2309,1062,3,3,https://blazedemo.com/confirmation.php,391,0,0
1732356066860,0,Debug Sampler,200,OK,Thread Group 1-3,text,true,,587,0,3,3,null,0,0,0
1732356066473,411,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2457,1062,2,2,null,0,2,0
1732356066474,411,EnterDetails,200,OK,Thread Group 1-2,text,true,,2457,1062,2,2,https://blazedemo.com/confirmation.php,399,0,0
1732356066886,0,Debug Sampler,200,OK,Thread Group 1-2,text,true,,587,0,2,2,null,0,0,0
1732356066495,397,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2309,1062,1,1,null,0,1,0
1732356066496,397,EnterDetails,200,OK,Thread Group 1-4,text,true,,2309,1062,1,1,https://blazedemo.com/confirmation.php,396,0,0
1732356066893,0,Debug Sampler,200,OK,Thread Group 1-4,text,true,,589,0,1,1,null,0,0,0
